Date,Close/Last,Volume,Open,High,Low,Close_difference,Impact
2013-11-11,18.5374,226990197,18.5711,18.6311,18.3718,-0.053999999999998494,0
2013-11-12,18.5718,204271118,18.4882,18.7114,18.4643,0.03439999999999799,1
2013-11-13,18.5941,196615949,18.5,18.6518,18.4629,0.02230000000000132,1
2013-11-14,18.8629,281606247,18.6718,18.9029,18.6382,0.2687999999999988,1
2013-11-15,18.7497,317359713,18.8064,18.8961,18.7318,-0.11319999999999908,0
2013-11-18,18.5225,243991314,18.7497,18.8282,18.5072,-0.22719999999999985,0
2013-11-19,18.5554,208421193,18.5368,18.6922,18.4989,0.03289999999999793,1
2013-11-20,18.3929,193837734,18.5439,18.5864,18.3689,-0.16249999999999787,0
2013-11-21,18.612,261530367,18.4857,18.6147,18.3454,0.2190999999999974,1
2013-11-22,18.5643,223333707,18.5543,18.6486,18.5189,-0.047699999999998965,0
2013-11-25,18.705,229083084,18.6079,18.7811,18.6072,0.14069999999999894,1
2013-11-26,19.05,399830600,18.7186,19.1479,18.7143,0.3450000000000024,1
2013-11-27,19.4986,362577735,19.1539,19.5,19.05,0.448599999999999,1
2013-11-29,19.8597,318128873,19.6243,19.9404,19.5647,0.3611000000000004,1
2013-12-02,19.6868,471672691,19.9286,20.1546,19.6722,-0.1728999999999985,0
2013-12-03,20.2258,449352780,19.9393,20.2279,19.9172,0.5389999999999979,1
2013-12-04,20.1786,377116729,20.1964,20.3282,20.0293,-0.04720000000000013,0
2013-12-05,20.2822,446402981,20.4518,20.5406,20.2289,0.10360000000000014,1
2013-12-06,20.0007,343676063,20.2068,20.2411,19.9847,-0.2815000000000012,0
2013-12-09,20.2297,319780872,20.0322,20.3422,20.0322,0.22900000000000276,1
2013-12-10,20.1982,276406285,20.1279,20.2814,20.0429,-0.031500000000001194,0
2013-12-11,20.0486,359135696,20.25,20.3918,19.9889,-0.1495999999999995,0
2013-12-12,20.0193,261862867,20.0765,20.1907,20.0011,-0.029299999999999216,0
2013-12-13,19.8011,331897587,20.1018,20.1029,19.7739,-0.2181999999999995,0
2013-12-16,19.9107,282191727,19.8222,20.0943,19.8218,0.10959999999999681,1
2013-12-17,19.8211,228549153,19.8504,19.98,19.7634,-0.08959999999999724,0
2013-12-18,19.6704,564867854,19.6322,19.6947,19.2429,-0.1507000000000005,0
2013-12-19,19.445,319759032,19.625,19.6429,19.4189,-0.2254000000000005,0
2013-12-20,19.6079,434954346,19.4797,19.7004,19.4578,0.1629000000000005,1
2013-12-23,20.3604,500288960,20.2857,20.3829,20.0986,0.7524999999999977,1
2013-12-24,20.2739,167554873,20.3532,20.4243,20.2154,-0.08649999999999736,0
2013-12-26,20.1393,203626699,20.2893,20.3393,20.1206,-0.1346000000000025,0
2013-12-27,20.0032,225542710,20.1364,20.1575,19.9822,-0.136099999999999,0
2013-12-30,19.8043,253061043,19.9093,20.0032,19.7258,-0.1988999999999983,0
2013-12-31,20.0364,223044243,19.7918,20.0457,19.7857,0.23209999999999908,1
2014-01-02,19.7547,234645954,19.8457,19.8939,19.715,-0.2817000000000007,0
2014-01-03,19.3207,392187723,19.745,19.775,19.3011,-0.43400000000000105,0
2014-01-06,19.4261,412529155,19.1947,19.5286,19.0572,0.10540000000000305,1
2014-01-07,19.2871,320691432,19.44,19.4986,19.2116,-0.1390000000000029,0
2014-01-08,19.4093,256633533,19.2432,19.4843,19.2389,0.12220000000000297,1
2014-01-09,19.1614,279051080,19.5286,19.5307,19.1197,-0.24790000000000134,0
2014-01-10,19.0336,304941998,19.2797,19.3143,18.9682,-0.12780000000000058,0
2014-01-13,19.1332,378449529,18.9254,19.375,18.9243,0.0995999999999988,1
2014-01-14,19.5139,332329907,19.2222,19.5261,19.2022,0.3807000000000009,1
2014-01-15,19.9057,391554083,19.7686,20.0072,19.7022,0.3917999999999999,1
2014-01-16,19.7947,229251980,19.8179,19.8875,19.7029,-0.11100000000000065,0
2014-01-17,19.3097,426643109,19.6957,19.7168,19.2822,-0.48499999999999943,0
2014-01-21,19.6097,327587829,19.3211,19.6454,19.3007,0.3000000000000007,1
2014-01-22,19.6968,379766648,19.6755,19.9032,19.5647,0.08709999999999951,1
2014-01-23,19.8636,403214119,19.6407,19.875,19.4574,0.16680000000000206,1
2014-01-24,19.5025,431772427,19.7857,19.8436,19.4554,-0.3611000000000004,0
2014-01-27,19.6607,543707143,19.6454,19.8143,19.4911,0.15819999999999723,1
2014-01-28,18.0893,1065209454,18.17,18.3929,17.9311,-1.571399999999997,0
2014-01-29,17.8839,502717399,17.9982,18.1204,17.8079,-0.20540000000000092,0
2014-01-30,17.8494,678407529,17.9479,18.0893,17.7393,-0.03450000000000131,0
2014-01-31,17.8786,464766494,17.685,17.9118,17.6268,0.02919999999999945,1
2014-02-03,17.9118,401391319,17.9504,18.1332,17.8321,0.033200000000000784,1
2014-02-04,18.1711,376666769,18.0661,18.195,17.9557,0.25929999999999964,1
2014-02-05,18.3068,328291189,18.0914,18.4029,18.0804,0.13569999999999993,1
2014-02-06,18.3039,257660377,18.2164,18.3393,18.1361,-0.0029000000000003467,0
2014-02-07,18.56,373779410,18.6207,18.6761,18.4779,0.2561,1
2014-02-10,18.8925,345370342,18.5236,18.9997,18.5,0.3324999999999996,1
2014-02-11,19.1414,281957647,18.9504,19.2054,18.9107,0.24890000000000256,1
2014-02-12,19.14,307977477,19.1768,19.27,19.0443,-0.00140000000000029,0
2014-02-13,19.4439,307160157,19.095,19.4589,19.0786,0.3038999999999987,1
2014-02-14,19.4282,273580835,19.3739,19.4993,19.3289,-0.015699999999998937,0
2014-02-18,19.4997,260192220,19.5,19.6854,19.4861,0.07150000000000034,1
2014-02-19,19.1918,313663435,19.4554,19.5318,19.0839,-0.30790000000000006,0
2014-02-20,18.9697,305829318,19.0354,19.1786,18.8929,-0.22210000000000107,0
2014-02-21,18.7589,278751984,19.0283,19.0918,18.7357,-0.210799999999999,0
2014-02-24,18.8411,288835564,18.6839,18.9257,18.6579,0.08220000000000027,1
2014-02-25,18.645,231846263,18.9064,18.913,18.6072,-0.19610000000000127,0
2014-02-26,18.4768,276096886,18.7004,18.75,18.4143,-0.1681999999999988,0
2014-02-27,18.8454,301778279,18.4693,18.885,18.4304,0.3686000000000007,1
2014-02-28,18.7943,371720571,18.8957,19.0268,18.6472,-0.0511000000000017,0
2014-03-03,18.8486,238686157,18.6936,18.9518,18.6718,0.05430000000000135,1
2014-03-04,18.9729,259089580,18.9643,19.0229,18.8489,0.12429999999999808,1
2014-03-05,19.0129,200003500,18.9614,19.0982,18.8975,0.03999999999999915,1
2014-03-06,18.9554,185452998,19.0282,19.0871,18.8607,-0.05749999999999744,0
2014-03-07,18.9443,220657552,18.9675,18.9993,18.7875,-0.011100000000002552,0
2014-03-10,18.9614,178555677,18.87,19.0475,18.8693,0.01710000000000278,1
2014-03-11,19.1461,279164956,19.1232,19.2407,19.0211,0.18469999999999942,1
2014-03-12,19.1647,199276144,19.0897,19.1911,19.0,0.018599999999999284,1
2014-03-13,18.9518,257255973,19.1943,19.2736,18.8986,-0.2129000000000012,0
2014-03-14,18.7389,236664557,18.8854,18.9604,18.6786,-0.21289999999999765,0
2014-03-17,18.8122,198900664,18.8464,18.9275,18.7804,0.0732999999999997,1
2014-03-18,18.9786,209116460,18.7822,18.9989,18.7572,0.16639999999999944,1
2014-03-19,18.9736,224310262,19.0093,19.1514,18.8929,-0.004999999999999005,0
2014-03-20,18.8822,208069513,18.9247,19.0239,18.8339,-0.09140000000000015,0
2014-03-21,19.0311,373726491,18.9975,19.0625,18.7975,0.1488999999999976,1
2014-03-24,19.2568,354697698,19.2293,19.3036,19.1093,0.2256999999999998,1
2014-03-25,19.4639,281137248,19.3393,19.4911,19.2711,0.2071000000000005,1
2014-03-26,19.2779,297579401,19.5186,19.6072,19.245,-0.18599999999999994,0
2014-03-27,19.195,221321543,19.2863,19.3393,19.1114,-0.08289999999999864,0
2014-03-28,19.1736,198812044,19.2257,19.2479,19.0804,-0.021399999999999864,0
2014-03-31,19.1693,167151785,19.2582,19.3147,19.1404,-0.004300000000000637,0
2014-04-01,19.3447,200278488,19.2057,19.3525,19.1704,0.17539999999999978,1
2014-04-02,19.3768,179215104,19.3707,19.41,19.295,0.032099999999999795,1
2014-04-03,19.2425,161890979,19.3354,19.375,19.2014,-0.13429999999999964,0
2014-04-04,18.9936,274460790,19.2789,19.2857,18.9493,-0.248899999999999,0
2014-04-07,18.6954,288587765,18.8579,18.9607,18.6389,-0.29820000000000135,0
2014-04-08,18.6943,243523547,18.7568,18.79,18.525,-0.001100000000000989,0
2014-04-09,18.94,205430682,18.6657,18.9461,18.6436,0.24570000000000292,1
2014-04-10,18.6957,238807088,18.9529,19.0086,18.6847,-0.24430000000000263,0
2014-04-11,18.5575,271682603,18.5357,18.6725,18.4693,-0.13819999999999766,0
2014-04-14,18.6314,205010850,18.6393,18.6486,18.4718,0.0738999999999983,1
2014-04-15,18.4986,265847350,18.5811,18.63,18.2618,-0.13279999999999959,0
2014-04-16,18.5361,210063028,18.5018,18.6104,18.362,0.03750000000000142,1
2014-04-17,18.7479,283914286,18.5714,18.8486,18.5429,0.2118000000000002,1
2014-04-21,18.9704,182185847,18.7622,19.005,18.7129,0.22250000000000014,1
2014-04-22,18.9893,202430847,18.8682,18.9938,18.8036,0.018899999999998585,1
2014-04-23,18.7411,373894210,18.895,18.9689,18.7304,-0.24820000000000064,0
2014-04-24,20.2775,758353097,20.2932,20.3572,20.0261,1.5364000000000004,1
2014-04-25,20.4264,389740524,20.1618,20.4282,20.1414,0.14890000000000114,1
2014-04-28,21.2175,668006093,20.4572,21.2768,20.4482,0.7911000000000001,1
2014-04-29,21.1547,336197546,21.205,21.285,21.0539,-0.06280000000000285,0
2014-04-30,21.0747,456118138,21.1657,21.4082,21.0643,-0.0799999999999983,0
2014-05-01,21.1243,243835270,21.1429,21.2429,20.9414,0.04960000000000164,1
2014-05-02,21.1636,190692468,21.155,21.2214,21.0611,0.039299999999997226,1
2014-05-05,21.4629,286095206,21.0764,21.4643,21.0714,0.29930000000000234,1
2014-05-06,21.2289,373872650,21.4929,21.5861,21.2289,-0.23400000000000176,0
2014-05-07,21.1547,282128727,21.2589,21.3318,20.9904,-0.07420000000000115,0
2014-05-08,20.9997,228973884,21.0089,21.2289,20.9429,-0.15499999999999758,0
2014-05-09,20.9122,291068564,20.8764,20.9375,20.7261,-0.08750000000000213,0
2014-05-12,21.1725,212736019,20.9818,21.2022,20.9786,0.26030000000000086,1
2014-05-13,21.2057,159417936,21.1429,21.2336,21.0964,0.033200000000000784,1
2014-05-14,21.2097,166020698,21.1582,21.3357,21.1336,0.004000000000001336,1
2014-05-15,21.0293,229710816,21.2393,21.3072,21.0014,-0.18040000000000234,0
2014-05-16,21.3397,275840350,21.0225,21.3404,20.9072,0.31040000000000134,1
2014-05-19,21.5925,315279314,21.3518,21.6904,21.3332,0.2528000000000006,1
2014-05-20,21.5968,232929331,21.5897,21.6572,21.4547,0.004300000000000637,1
2014-05-21,21.6539,196739793,21.5654,21.6679,21.5022,0.057099999999998374,1
2014-05-22,21.6882,200570528,21.6643,21.7804,21.575,0.03429999999999822,1
2014-05-23,21.9332,231673307,21.6875,21.9546,21.6597,0.245000000000001,1
2014-05-27,22.3439,347361701,21.9957,22.3522,21.9868,0.41070000000000206,1
2014-05-28,22.2861,315174594,22.3579,22.4939,22.2779,-0.057800000000000296,0
2014-05-29,22.6922,374950650,22.4232,22.7454,22.4204,0.4060999999999986,1
2014-05-30,22.6072,563440415,22.785,23.0061,22.4607,-0.08500000000000085,0
2014-06-02,22.4518,368718413,22.6414,22.6725,22.2322,-0.1554000000000002,0
2014-06-03,22.7693,292173443,22.445,22.8122,22.4375,0.31750000000000256,1
2014-06-04,23.0293,334940906,22.7657,23.1389,22.7182,0.259999999999998,1
2014-06-05,23.1197,303186119,23.0786,23.1918,22.9504,0.09040000000000248,1
2014-06-06,23.0561,349612060,23.2107,23.2593,23.0168,-0.06360000000000099,0
2014-06-09,23.425,301181800,23.175,23.47,22.9375,0.3689,1
2014-06-10,23.5625,250252280,23.6825,23.7625,23.3925,0.1374999999999993,1
2014-06-11,23.465,182114960,23.5325,23.69,23.3675,-0.09750000000000014,0
2014-06-12,23.0725,218514600,23.51,23.53,22.975,-0.3924999999999983,0
2014-06-13,22.82,217626560,23.05,23.11,22.72,-0.2525000000000013,0
2014-06-16,23.05,141485840,22.8775,23.1875,22.8625,0.23000000000000043,1
2014-06-17,23.02,118738480,23.0775,23.175,22.95,-0.030000000000001137,0
2014-06-18,23.045,133258880,23.0675,23.0725,22.8375,0.02500000000000213,1
2014-06-19,22.965,141904320,23.0725,23.075,22.8347,-0.08000000000000185,0
2014-06-20,22.7275,401914400,22.9625,23.1375,22.725,-0.2375000000000007,0
2014-06-23,22.7075,174446840,22.83,22.905,22.65,-0.019999999999999574,0
2014-06-24,22.57,155910680,22.6875,22.935,22.5475,-0.1374999999999993,0
2014-06-25,22.59,147343600,22.5525,22.675,22.4125,0.019999999999999574,1
2014-06-26,22.725,130114720,22.5925,22.7625,22.45,0.13500000000000156,1
2014-06-27,22.995,247032800,22.705,23.0,22.6925,0.2699999999999996,1
2014-06-30,23.2325,197896920,23.025,23.4312,23.0225,0.2375000000000007,1
2014-07-01,23.38,152625120,23.38,23.5175,23.2825,0.1474999999999973,1
2014-07-02,23.37,113657240,23.4662,23.515,23.2725,-0.00999999999999801,0
2014-07-03,23.5075,91567000,23.4175,23.525,23.3,0.1374999999999993,1
2014-07-07,23.992,219236120,23.535,23.9975,23.525,0.4845000000000006,1
2014-07-08,23.8375,260447840,24.0675,24.2,23.48,-0.1545000000000023,0
2014-07-09,23.8475,145069400,23.86,23.9875,23.69,0.010000000000001563,1
2014-07-10,23.7587,158535200,23.44,23.8875,23.38,-0.0887999999999991,0
2014-07-11,23.805,135841200,23.84,23.9725,23.7156,0.046299999999998676,1
2014-07-14,24.1125,170575040,23.965,24.2225,23.9125,0.307500000000001,1
2014-07-15,23.83,180749680,24.2,24.2125,23.7575,-0.2825000000000024,0
2014-07-16,23.695,213295760,24.2425,24.275,23.685,-0.134999999999998,0
2014-07-17,23.2725,228444640,23.7575,23.8197,23.1425,-0.42249999999999943,0
2014-07-18,23.6075,199352440,23.405,23.685,23.255,0.33500000000000085,1
2014-07-21,23.4847,155171840,23.7475,23.75,23.43,-0.12280000000000157,0
2014-07-22,23.68,217190120,23.67,23.7225,23.53,0.19529999999999959,1
2014-07-23,24.2975,363748920,23.855,24.47,23.7925,0.6174999999999997,1
2014-07-24,24.2575,182436160,24.2587,24.33,24.105,-0.03999999999999915,0
2014-07-25,24.4178,173538360,24.2125,24.46,24.16,0.16029999999999944,1
2014-07-28,24.755,219707760,24.455,24.81,24.3875,0.3371999999999993,1
2014-07-29,24.595,171831840,24.8325,24.86,24.5625,-0.16000000000000014,0
2014-07-30,24.5375,131913920,24.61,24.675,24.4175,-0.05749999999999744,0
2014-07-31,23.9,226501680,24.29,24.3625,23.8325,-0.6375000000000028,0
2014-08-01,24.0325,193518920,23.725,24.155,23.7025,0.13250000000000028,1
2014-08-04,23.8975,159442960,24.0925,24.145,23.7925,-0.134999999999998,0
2014-08-05,23.78,223444120,23.84,23.92,23.59,-0.11749999999999972,0
2014-08-06,23.74,153854800,23.6875,23.87,23.6775,-0.0400000000000027,0
2014-08-07,23.62,186213400,23.7325,23.9875,23.525,-0.11999999999999744,0
2014-08-08,23.685,167133200,23.565,23.705,23.32,0.06499999999999773,1
2014-08-11,23.9975,145837720,23.8175,24.02,23.7089,0.3125,1
2014-08-12,23.9925,133943480,24.01,24.22,23.9025,-0.004999999999999005,0
2014-08-13,24.31,127466520,24.0375,24.31,24.01,0.317499999999999,1
2014-08-14,24.375,112226120,24.3325,24.3925,24.2,0.06500000000000128,1
2014-08-15,24.495,195752480,24.475,24.5475,24.215,0.120000000000001,1
2014-08-18,24.79,189142520,24.6225,24.8425,24.495,0.29499999999999815,1
2014-08-19,25.1325,276759360,24.8525,25.17,24.83,0.34250000000000114,1
2014-08-20,25.1425,210260000,25.11,25.2725,24.9875,0.00999999999999801,1
2014-08-21,25.145,133510120,25.1425,25.235,25.0275,0.002500000000001279,1
2014-08-22,25.33,176113120,25.0725,25.3675,25.0475,0.18499999999999872,1
2014-08-25,25.385,160348880,25.4475,25.5425,25.32,0.05500000000000327,1
2014-08-26,25.2222,132316680,25.355,25.375,25.215,-0.16280000000000072,0
2014-08-27,25.5325,187228000,25.255,25.6425,25.175,0.310299999999998,1
2014-08-28,25.5625,273474960,25.3975,25.695,25.39,0.030000000000001137,1
2014-08-29,25.625,178064480,25.715,25.725,25.55,0.0625,1
2014-09-02,25.825,212911080,25.765,25.935,25.68,0.1999999999999993,1
2014-09-03,24.735,500001600,25.775,25.8,24.645,-1.0899999999999999,0
2014-09-04,24.53,342150840,24.7125,25.0225,24.4475,-0.2049999999999983,0
2014-09-05,24.7425,233120120,24.7,24.8475,24.5775,0.21249999999999858,1
2014-09-08,24.59,184706280,24.825,24.8275,24.5125,-0.15249999999999986,0
2014-09-09,24.4975,757678000,24.77,25.77,24.035,-0.09250000000000114,0
2014-09-10,25.25,401410000,24.5025,25.2775,24.44,0.7525000000000013,1
2014-09-11,25.3575,248308920,25.1025,25.36,24.905,0.1075000000000017,1
2014-09-12,25.415,251304160,25.3025,25.5475,25.27,0.05749999999999744,1
2014-09-15,25.4075,244678680,25.7025,25.7625,25.36,-0.007500000000000284,0
2014-09-16,25.215,267017480,24.95,25.315,24.7225,-0.192499999999999,0
2014-09-17,25.395,243132360,25.3175,25.45,25.1481,0.17999999999999972,1
2014-09-18,25.4475,147884680,25.4825,25.5875,25.39,0.05250000000000199,1
2014-09-19,25.24,282989720,25.5725,25.5875,25.22,-0.20750000000000313,0
2014-09-22,25.265,209686640,25.45,25.535,25.145,0.02500000000000213,1
2014-09-23,25.66,253023440,25.15,25.735,25.135,0.3949999999999996,1
2014-09-24,25.4375,239897040,25.54,25.7125,25.3,-0.22250000000000014,0
2014-09-25,24.4675,398757200,25.1275,25.1775,24.43,-0.9699999999999989,0
2014-09-26,25.1875,249107080,24.6325,25.1875,24.6,0.7199999999999989,1
2014-09-29,25.0275,197053040,24.6625,25.1088,24.6575,-0.16000000000000014,0
2014-09-30,25.1875,220479920,25.2025,25.385,25.1325,0.16000000000000014,1
2014-10-01,24.795,205601040,25.1475,25.1725,24.675,-0.3924999999999983,0
2014-10-02,24.975,190788600,24.8175,25.055,24.51,0.17999999999999972,1
2014-10-03,24.905,173678320,24.86,25.0525,24.76,-0.07000000000000028,0
2014-10-06,24.905,147122480,24.9875,25.1625,24.855,0.0,0
2014-10-07,24.6875,168012800,24.8575,25.03,24.6825,-0.21750000000000114,0
2014-10-08,25.2,229319280,24.69,25.2775,24.5775,0.5124999999999993,1
2014-10-09,25.255,309133320,25.385,25.595,25.1525,0.054999999999999716,1
2014-10-10,25.1825,264999080,25.1725,25.5075,25.075,-0.07249999999999801,0
2014-10-13,24.9525,213748240,25.3325,25.445,24.9525,-0.23000000000000043,0
2014-10-14,24.6875,253148680,25.0975,25.13,24.6425,-0.26500000000000057,0
2014-10-15,24.385,399771160,24.4925,24.7875,23.795,-0.30249999999999844,0
2014-10-16,24.065,288071320,23.8875,24.43,23.8525,-0.3200000000000003,0
2014-10-17,24.4175,270895640,24.375,24.75,24.2025,0.35249999999999915,1
2014-10-20,24.94,302820160,24.5787,24.99,24.555,0.5225000000000009,1
2014-10-21,25.6175,375146720,25.755,25.755,25.3175,0.6774999999999984,1
2014-10-22,25.7475,272560040,25.71,26.0275,25.65,0.129999999999999,1
2014-10-23,26.2075,283040600,26.02,26.2628,25.9075,0.46000000000000085,1
2014-10-24,26.305,187751520,26.295,26.3725,26.1325,0.09750000000000014,1
2014-10-27,26.2775,136344480,26.2125,26.37,26.175,-0.027499999999999858,0
2014-10-28,26.685,190756280,26.35,26.685,26.3375,0.40749999999999886,1
2014-10-29,26.835,210182320,26.6625,26.8425,26.59,0.15000000000000213,1
2014-10-30,26.745,162288000,26.7398,26.8375,26.475,-0.08999999999999986,0
2014-10-31,27.0,178203160,27.0025,27.01,26.8025,0.254999999999999,1
2014-11-03,27.35,208617960,27.055,27.575,27.0025,0.3500000000000014,1
2014-11-04,27.15,165694640,27.34,27.3725,26.93,-0.20000000000000284,0
2014-11-05,27.215,149462120,27.275,27.325,27.0313,0.06500000000000128,1
2014-11-06,27.175,138934960,27.15,27.1975,26.95,-0.03999999999999915,0
2014-11-07,27.2525,134621120,27.1875,27.33,27.1375,0.07750000000000057,1
2014-11-10,27.2075,108264240,27.255,27.3325,27.1675,-0.045000000000001705,0
2014-11-11,27.425,109321640,27.175,27.4375,27.1,0.21750000000000114,1
2014-11-12,27.8125,185490520,27.345,27.8575,27.3425,0.3874999999999993,1
2014-11-13,28.205,237672720,27.95,28.3625,27.9,0.3924999999999983,1
2014-11-14,28.545,175156240,28.2875,28.5475,28.2625,0.3400000000000034,1
2014-11-17,28.4975,186750840,28.5675,29.32,28.325,-0.047500000000002984,0
2014-11-18,28.8675,176653000,28.485,28.9225,28.4725,0.370000000000001,1
2014-11-19,28.6675,167262200,28.86,28.935,28.45,-0.1999999999999993,0
2014-11-20,29.0775,172594600,28.7275,29.215,28.7125,0.41000000000000014,1
2014-11-21,29.1175,227037280,29.3775,29.3925,29.0075,0.03999999999999915,1
2014-11-24,29.6563,187469360,29.2125,29.6925,29.155,0.5388000000000019,1
2014-11-25,29.4,274879720,29.7675,29.9375,29.3625,-0.2563000000000031,0
2014-11-26,29.75,163027800,29.485,29.775,29.4575,0.3500000000000014,1
2014-11-28,29.7325,99257600,29.8175,29.85,29.5125,-0.017499999999998295,0
2014-12-01,28.7675,334631120,29.7025,29.8125,27.8175,-0.9650000000000034,0
2014-12-02,28.6575,236821280,28.375,28.9375,28.1875,-0.10999999999999943,0
2014-12-03,28.9825,171824800,28.9375,29.0875,28.7775,0.32500000000000284,1
2014-12-04,28.8725,168272080,28.9425,29.3,28.8225,-0.11000000000000298,0
2014-12-05,28.75,152923880,28.9975,29.02,28.66,-0.12249999999999872,0
2014-12-08,28.1,229780120,28.525,28.662,27.905,-0.6499999999999986,0
2014-12-09,28.53,240448960,27.5475,28.575,27.3375,0.4299999999999997,1
2014-12-10,27.9875,177901440,28.6025,28.7125,27.885,-0.5425000000000004,0
2014-12-11,27.905,165618760,28.065,28.45,27.835,-0.08249999999999957,0
2014-12-12,27.4325,223495280,27.615,27.9675,27.395,-0.47250000000000014,0
2014-12-15,27.0562,268333040,27.675,27.9,26.5875,-0.3763000000000005,0
2014-12-16,26.6863,242607160,26.5925,27.54,26.565,-0.36990000000000123,0
2014-12-17,27.3525,213063720,26.78,27.46,26.705,0.6661999999999999,1
2014-12-18,28.1625,235142360,27.9675,28.1625,27.665,0.8100000000000023,1
2014-12-19,27.945,346383320,28.065,28.31,27.915,-0.21750000000000114,0
2014-12-22,28.235,180388240,28.04,28.3725,27.9925,0.28999999999999915,1
2014-12-23,28.135,103964120,28.3075,28.3325,28.115,-0.09999999999999787,0
2014-12-24,28.0025,57918440,28.145,28.1775,28.0025,-0.13250000000000028,0
2014-12-26,28.4975,134724800,28.025,28.63,28.0025,0.49499999999999744,1
2014-12-29,28.4775,110133720,28.4475,28.6925,28.425,-0.019999999999999574,0
2014-12-30,28.13,119194640,28.41,28.48,28.0275,-0.34750000000000014,0
2014-12-31,27.595,165219120,28.205,28.2825,27.5525,-0.5350000000000001,0
2015-01-02,27.3325,212575080,27.8475,27.86,26.8375,-0.2624999999999993,0
2015-01-05,26.5625,256843520,27.0725,27.1625,26.3525,-0.7699999999999996,0
2015-01-06,26.565,262729000,26.635,26.8575,26.1575,0.002500000000001279,1
2015-01-07,26.9375,159933400,26.8,27.05,26.6737,0.3724999999999987,1
2015-01-08,27.9725,236675040,27.3075,28.0375,27.175,1.0350000000000001,1
2015-01-09,28.0025,214582920,28.1675,28.3125,27.5525,0.030000000000001137,1
2015-01-12,27.3125,198284680,28.15,28.1575,27.2,-0.6900000000000013,0
2015-01-13,27.555,267879920,27.8575,28.2,27.2275,0.24249999999999972,1
2015-01-14,27.45,194912760,27.26,27.6225,27.125,-0.10500000000000043,0
2015-01-15,26.705,239233880,27.5,27.515,26.665,-0.745000000000001,0
2015-01-16,26.4975,313813320,26.7575,26.895,26.3,-0.20749999999999957,0
2015-01-20,27.18,198969280,26.96,27.2417,26.625,0.682500000000001,1
2015-01-21,27.3875,193931440,27.2375,27.765,27.0675,0.20749999999999957,1
2015-01-22,28.1,214869760,27.565,28.1175,27.43,0.7125000000000021,1
2015-01-23,28.245,185680080,28.075,28.4375,27.8825,0.14499999999999957,1
2015-01-26,28.275,221829680,28.435,28.5907,28.2,0.029999999999997584,1
2015-01-27,27.285,369306560,28.105,28.12,27.2575,-0.9899999999999984,0
2015-01-28,28.8275,584737200,29.4063,29.53,28.8275,1.5425000000000004,1
2015-01-29,29.725,336528520,29.08,29.7975,28.89,0.8975000000000009,1
2015-01-30,29.29,334587200,29.6,30.0,29.2125,-0.4350000000000023,0
2015-02-02,29.6575,250169760,29.5125,29.7925,29.02,0.3674999999999997,1
2015-02-03,29.6625,207368320,29.625,29.7725,29.4025,0.005000000000002558,1
2015-02-04,29.89,279900720,29.625,30.1275,29.5772,0.22749999999999915,1
2015-02-05,29.985,168788440,30.005,30.0575,29.8125,0.09499999999999886,1
2015-02-06,29.7325,174534640,30.005,30.0625,29.6125,-0.2524999999999977,0
2015-02-09,29.93,151603120,29.6375,29.96,29.6075,0.197499999999998,1
2015-02-10,30.505,247381560,30.0425,30.5375,30.04,0.5749999999999993,1
2015-02-11,31.22,293112080,30.6925,31.23,30.625,0.7149999999999999,1
2015-02-12,31.615,297498520,31.515,31.87,31.3925,0.3949999999999996,1
2015-02-13,31.77,215822600,31.82,31.82,31.4125,0.15500000000000114,1
2015-02-17,31.9575,252056440,31.8725,32.22,31.73,0.1875,1
2015-02-18,32.1788,178783920,31.9063,32.195,31.8625,0.22130000000000294,1
2015-02-19,32.1125,149181840,32.12,32.2575,32.0825,-0.06630000000000535,0
2015-02-20,32.3738,195513640,32.155,32.375,32.0125,0.26130000000000564,1
2015-02-23,33.25,292357000,32.505,33.25,32.415,0.8761999999999972,1
2015-02-24,33.0425,276437640,33.235,33.4,32.7925,-0.20750000000000313,0
2015-02-25,32.1975,298220480,32.89,32.9,32.0375,-0.8449999999999989,0
2015-02-26,32.6037,364687320,32.1962,32.7175,31.6525,0.40620000000000545,1
2015-02-27,32.115,247725400,32.5,32.6425,32.06,-0.48870000000000147,0
2015-03-02,32.2725,192170720,32.3125,32.57,32.075,0.15749999999999886,1
2015-03-03,32.34,150999600,32.24,32.38,32.0225,0.06750000000000256,1
2015-03-04,32.135,126353920,32.275,32.39,32.08,-0.2050000000000054,0
2015-03-05,31.6025,225565120,32.145,32.1875,31.44,-0.5324999999999989,0
2015-03-06,31.65,290798720,32.1,32.3425,31.565,0.04749999999999943,1
2015-03-09,31.785,353640960,31.99,32.3925,31.265,0.13500000000000156,1
2015-03-10,31.1275,274881440,31.6025,31.805,30.95,-0.6574999999999989,0
2015-03-11,30.56,275250760,31.1875,31.1925,30.5275,-0.5675000000000026,0
2015-03-12,31.1125,192933080,30.5775,31.225,30.4075,0.552500000000002,1
2015-03-13,30.8975,206978680,31.1,31.3488,30.645,-0.21499999999999986,0
2015-03-16,31.2375,143265200,30.97,31.2375,30.7175,0.33999999999999986,1
2015-03-17,31.76,203564920,31.475,31.83,31.4125,0.5225000000000009,1
2015-03-18,32.1175,260472680,31.75,32.29,31.5925,0.35749999999999815,1
2015-03-19,31.8738,182698080,32.1875,32.3113,31.85,-0.24370000000000047,0
